Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_52_119.jpg;0;0;1;0;107.4597;98.04837;0.0002347032;17.54096;-1.616849E-06
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_52_172.jpg;0;0;0;0;107.4597;98.04837;0.0002347032;17.54096;-1.616849E-06
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_52_239.jpg;0;0;0;0;107.4597;98.04837;0.0002347032;17.54096;-1.616849E-06
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_52_305.jpg;0;0;0;0;107.4597;98.04837;0.0002347032;17.54096;-1.616849E-06
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_52_372.jpg;0;0;0;0;107.4597;98.04837;0.0002347032;17.54096;-1.616849E-06
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_52_438.jpg;0;0;0;0;107.4597;98.04837;0.0002347032;17.54096;-1.616849E-06
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_52_505.jpg;0;0;0;0;107.4597;98.04837;0.0002347032;17.54096;-1.616849E-06
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_52_572.jpg;0;0;0;0;107.4597;98.04837;0.0002347032;17.54096;-1.616849E-06
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_52_639.jpg;0;0;0;0;107.4597;98.04837;0.0002347032;17.54096;-1.616849E-06
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_52_706.jpg;0;0;0;0;107.4597;98.04837;0.0002346402;17.54096;-1.530763E-06
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_52_771.jpg;0;0;0;0;107.4597;98.04837;0.0002347032;17.54096;-1.616849E-06
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_52_839.jpg;0;0;0;0;107.4597;98.04837;0.0002348454;17.78062;-9.443672E-07
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_52_906.jpg;0;0;0;0;107.4597;98.04837;0.0002348596;17.78062;1.227456E-07
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_52_972.jpg;0;0;0;0;107.4597;98.04837;0.0002348109;17.78062;1.276088E-06
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_53_039.jpg;0;0;0;0;107.4597;98.04837;0.0002348717;17.78062;2.641466E-06
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_53_106.jpg;0;0;0;0;107.4597;98.04837;0.0002350745;17.78062;3.449917E-06
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_53_172.jpg;0;0;0;0;107.4597;98.04837;0.0002350187;17.78062;4.069703E-06
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_53_239.jpg;0;0;0;0;107.4597;98.04837;0.0002348929;17.78062;4.242142E-06
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_53_306.jpg;0;0;0;0;107.4597;98.04837;0.0002347671;17.78062;4.414575E-06
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_53_372.jpg;0;0;0;0;107.4597;98.04837;0.0002347671;17.78062;4.414581E-06
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_53_439.jpg;0;0;0;0;107.4597;98.04837;0.0002347671;17.78062;4.414581E-06
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_53_506.jpg;0;0;0;0;107.4597;98.04837;0.0002345085;17.78062;4.225884E-06
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_53_572.jpg;0;0;0;0;107.4597;98.04837;0.0002342498;17.78062;4.037212E-06
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_53_639.jpg;0;0;0;0;107.4597;98.04837;0.000233905;17.78062;3.785637E-06
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_53_706.jpg;0;0;0;0;107.4597;98.04837;0.0002339911;17.78062;3.848515E-06
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_53_771.jpg;0;0;0;0;107.4597;98.04837;0.000233905;17.78062;3.785637E-06
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_53_839.jpg;0;0;0;0;107.4597;98.04837;0.000233905;17.78062;3.785637E-06
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_53_906.jpg;0;0;0;0;107.4597;98.04837;0.0002339049;17.78062;3.785631E-06
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_53_972.jpg;4.00908;0;0;0;107.4597;98.04837;0.0002327522;18.26142;1.433917E-06
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_54_039.jpg;3.990426;0;0;0;107.4597;98.04837;0.0002315407;19.46007;-4.081317E-06
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_54_105.jpg;0;0;0;0;107.4597;98.04837;0.0002305444;19.57964;-4.76172E-06
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_54_172.jpg;0;0;0;0;107.4597;98.04837;0.0002300367;19.57964;-4.597534E-06
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_54_239.jpg;0;0;0;0;107.4597;98.04837;0.0002291956;19.57964;-4.146097E-06
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_54_306.jpg;0;0;0;0;107.4597;98.04837;0.0002292726;19.57964;-3.699903E-06
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_54_372.jpg;0;0;0;0;107.4597;98.04837;0.0002293496;19.57964;-3.253716E-06
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_54_439.jpg;0;0;0;0;107.4597;98.04837;0.0002293394;19.57964;-2.869051E-06
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_54_506.jpg;0;0;0;0;107.4597;98.04837;0.0002291548;19.57964;-2.607471E-06
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_54_572.jpg;0;0;0;0;107.4597;98.04837;0.0002289702;19.57964;-2.345878E-06
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_54_639.jpg;0;0;0;0;107.4597;98.04837;0.0002289856;19.57964;-1.812491E-06
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_54_706.jpg;0;0;0;0;107.4597;98.04837;0.0002290626;19.57964;-1.36631E-06
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_54_772.jpg;0;0;0;0;107.4597;98.04837;0.0002291396;19.57964;-9.20123E-07
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_54_839.jpg;0;0;0;0;107.4597;98.04837;0.0002295243;19.57964;-9.099159E-07
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_54_906.jpg;0;0;0;0;107.4597;98.04837;0.0002297089;19.57964;-1.171503E-06
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_54_972.jpg;0;0.100242;0;0;107.4597;98.04839;0.001058934;19.57967;-1.433812E-06
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_55_040.jpg;0;0;0;0;107.4599;98.04847;0.006176028;19.58597;-6.902101E-06
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_55_106.jpg;0;0;0;0;107.4601;98.04853;0.008946829;19.58597;-5.539523E-06
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_55_172.jpg;0;0.09950709;0;0;107.4602;98.04858;0.01033685;19.58597;-4.468971E-06
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_55_239.jpg;0;0.299523;0;0.0143893;107.4627;98.04949;0.06785066;19.479;0.0001084627
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_55_306.jpg;0;0.4998722;0;0.03186883;107.4664;98.0508;0.1467424;19.52692;-1.65686E-05
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_55_372.jpg;0;0.6998191;0;0.06477025;107.4715;98.0526;0.2481531;19.7028;-0.0006852531
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_55_439.jpg;0;0.8998203;0;0.0906946;107.483;98.0567;0.4664659;19.68447;-0.001209877
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_55_506.jpg;0;1;0;0.1418717;107.4955;98.0611;0.6731576;19.64789;-0.0001431771
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_55_572.jpg;0;1;0;0.2158573;107.5116;98.06683;0.9164137;19.6218;-0.000155967
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_55_639.jpg;0;1;0;0.2550235;107.5377;98.07613;1.25253;19.57711;0.001624052
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_55_705.jpg;0;1;0;0.3064376;107.5565;98.08306;1.304977;19.62415;-0.003781063
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_55_772.jpg;0;1;0;0.3785533;107.5765;98.09033;1.187473;19.56934;-0.0005970228
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_55_839.jpg;0;1;0;0.4355189;107.6091;98.10176;1.098915;19.57063;-0.0009825006
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_55_905.jpg;0;1;0;0.5034323;107.6382;98.11205;1.113348;19.58586;9.361261E-05
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_55_971.jpg;0;1;0;0.537711;107.6707;98.12346;1.171912;19.54977;-0.000312333
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_56_039.jpg;0;1;0;0.5905846;107.7181;98.14013;1.245187;19.53779;-0.0006141683
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_56_105.jpg;0;1;0;0.6452739;107.7555;98.1533;1.229168;19.34309;-5.118483E-05
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_56_171.jpg;0;1;0;0.7204924;107.7956;98.16716;1.195379;19.29426;-0.0008267394
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_56_239.jpg;0;1;0;0.7613765;107.854;98.18739;1.198302;19.33204;-0.0009302831
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_56_305.jpg;0;1;0;0.8137887;107.9016;98.20391;1.218256;19.32583;-0.000704736
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_56_371.jpg;0;1;0;0.8910717;107.9525;98.22153;1.238719;19.33543;-0.001016869
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_56_439.jpg;0;1;0;0.9398085;108.0241;98.24634;1.234969;19.32354;-0.00111011
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_56_505.jpg;0;1;0;0.9886019;108.0807;98.26595;1.213924;19.30343;-0.0006422353
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_56_571.jpg;0;1;0;1.049703;108.1401;98.28649;1.213053;19.30489;3.303777E-05
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_56_638.jpg;0;1;0;1.098102;108.224;98.31553;1.232158;19.26396;-0.0008366248
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_56_706.jpg;0;1;0;1.143983;108.2895;98.33817;1.224193;19.24519;-0.0008594659
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_56_772.jpg;0;1;0;1.204212;108.3578;98.36175;1.224069;19.21571;-0.0008483643
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_56_839.jpg;0;1;0;1.252654;108.4535;98.39465;1.233883;19.16433;-0.0006879276
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_56_906.jpg;0;1;0;1.299876;108.5281;98.4203;1.233998;19.15115;-0.0009378209
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_56_972.jpg;0;1;0;1.363052;108.6057;98.4469;1.240835;19.12196;-0.0008137304
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_57_039.jpg;0;1;0;1.409841;108.7131;98.48371;1.246081;19.10119;-0.0009042
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_57_105.jpg;0;1;0;1.457196;108.7969;98.51234;1.248385;19.08783;-0.0009333428
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_57_172.jpg;0;1;0;1.519911;108.8833;98.54186;1.251462;19.07668;-0.000975082
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_57_239.jpg;0;1;0;1.567239;109.0026;98.58261;1.258194;19.06165;-0.0009926445
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_57_306.jpg;0;1;0;1.61377;109.0953;98.6142;1.262416;19.04866;-0.0009828253
/Users/benjaminlee/Desktop/SPRING 2022/ME592/HW3/IMG/robocam_2022_03_27_22_10_57_372.jpg;0;1;0;1.675336;109.1905;98.64667;1.268142;19.03697;-0.001012557
